"year","MHW","baseline_region","latitude","longitude","site","affiliated_mpa","mpa_class","mpa_designation","zone","transect","pisaster_brevispinus","pterygophora_californica","eisenia_arborea","macrocystis_pyrifera","pisaster_giganteus","stephanocystis_osmundacea","strongylocentrotus_purpuratus","mesocentrotus_franciscanus","patiria_miniata","tethya_californiana","kelletia_kelletii","orthasterias_koehleri","pisaster_ochraceus","pycnopodia_helianthoides","loxorhynchus_grandis","neobernaya_spadicea","cancridae","lytechinus_pictus","dermasterias_imbricata","crassadoma_gigantea","henricia_leviuscula","nereocystis_luetkeana","pomaulax_gibberosus","aplysia_californica","cryptochiton_stelleri","mediaster_aequalis","loxorhynchus_crispatus_scyra_acutifrons","stylaster_californicus","haliotis_rufescens","metridium","megathura_crenulata","alaria_marginata","anthopleura_sola","pugettia_producta","megastraea_undosa","anthopleura_xanthogrammica","pugettia_richii","costaria_costata","cucumaria_miniata","cribrinopsis_albopunctata","ceratostoma_foliatum","pugettia_foliata","styela_montereyensis","apostichopus_parvimensis","apostichopus_californicus","laminaria_setchellii","balanus_nubilus","laminaria_farlowii","centrostephanus_coronatus","pleurophycus_gardneri","pachycerianthus_fimbriatus","haliotis_walallensis","haliotis_kamtschatkana","linckia_columbiae","solaster_dawsoni","craniella_arb","aplysia_vaccaria","cryptolithodes_sitchensis","leptasterias_hexactis","whole_urchin_test","macrocystis_stipes","urticina"
2023,"after","CENTRAL",36.537439,-121.93567,"BUTTERFLY_DC","Carmel Bay SMCA","SMCA","SMCA","OUTER","2",0,0,0,0,3,0,641,48,30,0,4,0,0,0,0,0,0,0,0,2,4,0,10,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,46,10,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,NA,5
2023,"after","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","INNER","1",0,5,0,0,0,21,236,9,69,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12
2023,"after","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","INNER","2",0,4,0,0,0,22,298,0,62,4,0,0,1,0,0,0,0,0,2,3,4,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,5,0,0,3,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8
2023,"after","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","MID","1",0,0,0,0,0,82,840,36,65,0,3,0,0,0,0,2,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,2,0,0,2,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,NA,3
2023,"after","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","MID","2",0,1,0,0,3,11,241,58,19,2,1,0,0,0,0,6,0,0,14,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,34,2,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","OUTER","1",0,0,0,0,2,0,359,23,55,0,3,0,0,0,0,0,0,0,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,NA,17
2023,"after","CENTRAL",36.539655,-121.936297,"BUTTERFLY_UC","Carmel Bay SMCA","SMCA","SMCA","OUTER","2",0,0,0,0,0,0,1164,31,65,0,3,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,11,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,NA,10
2023,"after","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","INNER","1",0,0,0,0,0,3,81,0,1,0,0,0,5,0,0,0,0,0,1,1,0,128,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,3,0,4,0,0,0,0,81,522,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","INNER","2",0,0,0,0,0,0,50,0,7,0,0,0,5,0,0,0,0,0,0,1,0,115,0,0,0,0,0,0,1,0,0,46,0,0,0,1,0,91,0,0,2,0,1,0,0,96,188,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
2023,"after","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","MID","1",0,0,0,2,3,0,138,1,6,1,0,0,1,0,0,0,0,0,4,0,3,142,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,23,18,1,0,1,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023,"after","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","MID","2",0,0,0,0,2,0,247,24,13,3,0,0,0,0,0,0,0,0,4,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,49,2,0,2,0,0,0,124,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","OUTER","1",0,0,0,0,0,0,336,62,19,3,0,0,0,0,0,0,0,0,8,6,1,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,20,3,0,0,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2
2023,"after","CENTRAL",36.559412,-121.955191,"PESCADERO_DC","Carmel Bay SMCA","SMCA","ref","OUTER","2",0,0,0,0,2,0,223,50,29,0,0,0,0,0,0,0,0,0,8,32,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,20,3,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4
2023,"after","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","INNER","1",0,0,0,0,6,0,3015,3,22,6,0,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,NA,1
2023,"after","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","INNER","2",0,0,0,2,2,1,356,8,52,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0
2023,"after","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","MID","1",0,29,0,8,2,1,53,15,28,39,5,0,0,0,0,0,0,0,4,1,2,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30,3
2023,"after","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","MID","2",0,28,0,15,1,0,52,14,26,8,5,0,0,0,0,0,0,0,9,1,3,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,84,1
2023,"after","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","OUTER","1",0,35,0,0,0,0,64,5,16,1,2,0,0,0,0,0,0,0,7,25,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0
2023,"after","CENTRAL",36.559729,-121.944014,"STILLWATER_DC","Carmel Bay SMCA","SMCA","SMCA","OUTER","2",0,39,0,8,0,4,122,6,36,8,6,0,0,0,0,0,0,0,6,25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,93,0
2023,"after","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","INNER","1",0,1,0,0,0,0,564,10,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","INNER","2",0,43,0,0,0,2,28,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,0
2023,"after","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","MID","1",0,0,0,0,1,0,2413,22,64,0,3,0,0,0,0,0,0,0,4,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,3
2023,"after","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","MID","2",0,0,0,0,0,0,2038,63,49,5,6,0,0,0,0,0,0,0,17,2,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,NA,3
2023,"after","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","OUTER","1",0,0,0,0,0,0,102,114,32,6,4,0,0,0,0,0,0,0,7,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2
2023,"after","CENTRAL",36.560116,-121.94732,"STILLWATER_UC","Carmel Bay SMCA","SMCA","SMCA","OUTER","2",0,0,0,0,0,0,216,60,26,2,15,0,0,0,0,0,0,0,4,0,3,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2
2023,"after","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","INNER","1",0,219,0,0,2,0,230,2,6,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,49,18,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","INNER","2",0,21,0,0,0,27,232,0,8,1,0,0,0,0,0,0,0,0,2,0,2,7,3,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,16,1,0,1,0,0,9,5,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","MID","1",0,30,0,2,2,17,189,3,20,2,0,0,0,0,0,0,0,0,3,0,2,30,3,0,0,0,0,0,2,0,0,7,0,0,0,0,1,0,5,40,1,0,4,0,0,27,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,1
2023,"after","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","MID","2",0,4,0,0,1,142,735,7,35,0,0,0,0,0,0,0,0,0,9,1,0,0,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,64,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","OUTER","1",0,0,0,0,1,0,558,51,69,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3
2023,"after","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","OUTER","2",0,0,0,0,2,0,972,126,19,7,3,0,0,0,0,0,0,0,7,2,7,0,3,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","INNER","1",0,0,0,0,0,0,1013,0,4,0,0,0,6,0,0,0,0,0,3,0,0,70,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","INNER","2",0,143,0,0,0,0,1277,11,3,0,0,0,5,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1,6,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","MID","1",0,145,0,2,0,28,200,5,130,0,1,0,0,0,0,0,0,0,8,0,1,22,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
2023,"after","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","MID","2",0,23,0,0,0,17,243,22,94,1,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,3,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,8
2023,"after","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","OUTER","1",0,3,0,0,4,1,850,34,16,3,2,0,0,0,0,0,0,0,10,1,2,0,9,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2
2023,"after","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","OUTER","2",0,0,0,0,0,7,1281,29,7,0,2,1,0,0,0,0,0,0,6,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,29,0,7,370,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0
2023,"after","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,11,4,0,618,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
2023,"after","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,21,0,12,158,3,79,2,9,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,5,185,0
2023,"after","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,22,2,6,187,16,55,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,3,294,0
2023,"after","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,23,2,0,165,3,254,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,8,0,2,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,347,1
2023,"after","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,16,0,0,212,11,102,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,2,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,4,273,0
2023,"after","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,0,0,0,15,1,12,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,4,2,24,1577,35,41,0,8,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,17,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2023,"after","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,6,3,8,549,50,46,0,11,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,31,0,1,2,0,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,53,0
2023,"after","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,38,0,452,102,4,69,4,5,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,0,0,5,0,5,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0
2023,"after","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,0,1,311,269,9,64,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
2023,"after","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,70,1,12,1149,3,19,3,14,0,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,745,0,0,0,0,0,1,0,0,0,0,0,0,2,482,0
2023,"after","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,34,2,26,180,0,21,0,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,1,283,0
2023,"after","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,0,3,0,252,142,83,3,6,0,1,0,0,0,0,0,3,2,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
2023,"after","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,2,3,29,393,123,90,6,8,0,0,0,0,0,0,0,3,0,3,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,4,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2023,"after","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,6,1,0,323,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0
2023,"after","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0
2023,"after","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",1,0,0,8,1,18,103,36,37,2,4,0,0,0,0,0,0,0,3,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,178,1
2023,"after","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,13,0,77,191,0,36,3,11,0,0,0,0,0,0,0,4,0,1,0,15,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,1,258,1
2023,"after","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,19,1,21,83,9,65,0,2,0,0,0,0,0,0,0,5,4,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,2,192,2
2023,"after","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,28,1,2,90,17,68,1,12,0,0,0,0,0,0,0,7,6,2,0,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,104,2
2023,"after","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,0,1,0,741,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
2023,"after","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,0,3,6,1023,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0,5,0,2,0,0,0,4,1,0,0,2,0,0,0,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
2023,"after","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,38,1,79,255,8,17,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,6,0,0,0,5,0,1,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0
2023,"after","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,45,0,63,281,6,18,4,5,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,1,0,1,0,0,0,2,0,0,0,12,0,3,0,0,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,1,194,0
2023,"after","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,31,1,89,168,2,49,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,0,10,0,1,1,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0
2023,"after","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,11,8,191,276,28,29,19,5,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3,0,44,1,1,11,1,3,0,0,117,0,0,0,0,1,0,0,0,0,0,0,0,0,194,2
2023,"after","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,0,2,0,1500,7,10,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,0
2023,"after","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,0,0,0,949,17,16,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,0
2023,"after","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,0,2,0,1162,85,37,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
